what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379364726356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364741228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364741328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379364747159
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1379364763021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379364763081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364788934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364790414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364884245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364885366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364885766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364886766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379364887796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379364892236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379364892416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379364892566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379364893046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379364894107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364895377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379364896037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379364939232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379364945183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379365037055
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379365076630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379365094242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365134388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365220948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379365223468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365243001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365267663
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379365283192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379365322865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379365323080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365339906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365443445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365593764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365593894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365736601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365837454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379365838304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379366490072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379366496553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379366580413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379366654922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379366695617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379367154064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379367172017
