what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104089123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104099924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104101075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379104102655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104103855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104115637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104116929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104120909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104123029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104126870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379104133000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104134011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104136094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104136915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104148085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379104149615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379104161286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379104161456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379104162386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379104164666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104165747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104166007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104166197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104170767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104171328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104176058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379104178098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104237236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104238036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379104254788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104256248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104258018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104259659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104260339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379104262709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379104292334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104294334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104328951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104329832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104492240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104494401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104523195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104535856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104662028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379104664871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104672824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104770675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104780520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104781943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104783416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104819978
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379104820318
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379104820968
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379104820988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379104825948
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379104825948
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379104838830
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104838910
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104839200
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104839620
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104840070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104840890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104842360
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104842450
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104842790
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104843141
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104843421
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104843631
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104843841
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104844041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104858712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104864273
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104864353
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104865513
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104866543
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104868253
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104868803
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869003
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869204
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869364
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869534
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869714
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104869874
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104870154
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104870484
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104870634
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104870794
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104870964
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104871134
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104871434
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104871624
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104871794
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379104871954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104876374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379104878955
